2023-11-14 00:29:05.280 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:05.280011400
2023-11-14 00:29:10.263 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"查询成功","payload":[{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"id","fieldname":"id","id":147,"increment":"Y","isdelete":null,"length":0,"notNull":"Y","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"Y","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testid","fieldname":"主表id","id":148,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetail001","fieldname":"详细信息001","id":149,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetail002","fieldname":"详细信息002","id":150,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetail003","fieldname":"详细信息003","id":151,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"date","updateid":10,"updatename":"管理员","updatetime":"2023-11-13 23:56:51","updateusername":"admin","verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"ownerid","fieldname":"所有者","id":152,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"ownerusername","fieldname":"所有者用户名","id":153,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"ownername","fieldname":"所有者姓名","id":154,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"createtime","fieldname":"创建时间","id":155,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"datetime","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updateid","fieldname":"最后修改者","id":156,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updateusername","fieldname":"最后修改者用户名","id":157,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updatename","fieldname":"最后修改者姓名","id":158,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updatetime","fieldname":"最后修改时间","id":159,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"datetime","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null}]}
2023-11-14 00:29:10.565 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:10.565028
2023-11-14 00:29:10.565 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selTable
2023-11-14 00:29:10.565 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 00:29:10.565 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 00:29:10.565 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 00:29:10.566 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"ownerid":0,"updateid":0}]
2023-11-14 00:29:10.566 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 00:29:10.566 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 00:29:10.566 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 00:29:10.569 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T00:29:10.569781900
2023-11-14 00:29:10.570 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 00:29:10.570 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"查询成功","payload":[{"createtime":"2023-11-07 14:13:34","id":19,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_table","tablename":"表信息表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 14:13:34","updateusername":null},{"createtime":"2023-11-07 14:31:03","id":20,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_field","tablename":"字段信息表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 14:31:03","updateusername":null},{"createtime":"2023-11-07 15:16:31","id":21,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_outkey","tablename":"外键配置表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 15:16:31","updateusername":null},{"createtime":"2023-11-07 15:33:58","id":22,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_user","tablename":"用户表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 15:33:58","updateusername":null},{"createtime":"2023-11-07 15:34:53","id":23,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_role","tablename":"角色表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 15:34:53","updateusername":null},{"createtime":"2023-11-07 15:37:59","id":24,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_user_role","tablename":"用户角色关联表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 15:37:59","updateusername":null},{"createtime":"2023-11-07 19:19:39","id":28,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_department","tablename":"部门信息表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 19:19:39","updateusername":null},{"createtime":"2023-11-07 21:36:02","id":29,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"t_user_department","tablename":"用户部门关联表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-07 21:36:02","updateusername":null},{"createtime":"2023-11-13 22:41:05","id":30,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"test","tablename":"测试表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-13 22:41:05","updateusername":null},{"createtime":"2023-11-13 23:05:26","id":31,"ownerid":0,"ownername":null,"ownerusername":null,"parentid":0,"remark":"","sql":null,"sqlview":null,"tabledocno":"testdetail","tablename":"测试明细表","type":"1","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null}]}
2023-11-14 00:29:10.673 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:10.673948300
2023-11-14 00:29:10.674 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selOutkey
2023-11-14 00:29:10.674 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 00:29:10.675 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 00:29:10.675 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 00:29:10.676 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"ownerid":0,"tabledocno":"testdetail","updateid":0}]
2023-11-14 00:29:10.676 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 00:29:10.676 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 00:29:10.677 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 00:29:10.678 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T00:29:10.678994
2023-11-14 00:29:10.678 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 00:29:10.678 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"查询成功","payload":[{"createtime":null,"field":"testid","id":36,"outField":"id","outTabledocno":"test","ownerid":0,"ownername":null,"ownerusername":null,"tabledocno":"testdetail","updateid":0,"updatename":null,"updatetime":null,"updateusername":null}]}
2023-11-14 00:29:38.083 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:38.083703200
2023-11-14 00:29:38.084 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/alterField
2023-11-14 00:29:38.085 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 00:29:38.085 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 00:29:38.086 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 00:29:38.086 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fcontroType":"upd","fielddocno":"testid","fieldname":"主表id","id":148,"increment":"N","length":0,"newFielddocno":"testdetaildocno","notNull":"N","ownerid":0,"primaryKey":"N","remark":"","tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatetime":"2023-11-13 23:05:26"}]
2023-11-14 00:29:38.087 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 00:29:38.087 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 00:29:38.088 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 00:29:38.187 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T00:29:38.187017500
2023-11-14 00:29:38.187 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 00:29:38.187 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"操作成功","payload":null}
2023-11-14 00:29:38.334 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:38.334261100
2023-11-14 00:29:38.335 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selField
2023-11-14 00:29:38.335 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 00:29:38.336 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 00:29:38.336 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 00:29:38.336 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"id":0,"ownerid":0,"tabledocno":"testdetail","tableid":0,"updateid":0}]
2023-11-14 00:29:38.336 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 00:29:38.337 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 00:29:38.337 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 00:29:38.341 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T00:29:38.341241800
2023-11-14 00:29:38.341 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 00:29:38.342 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"查询成功","payload":[{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"id","fieldname":"id","id":147,"increment":"Y","isdelete":null,"length":0,"notNull":"Y","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"Y","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetaildocno","fieldname":"主表id","id":148,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":10,"updatename":"管理员","updatetime":"2023-11-14 00:29:38","updateusername":"admin","verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetail001","fieldname":"详细信息001","id":149,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetail002","fieldname":"详细信息002","id":150,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":"2023-11-13 23:05:26","updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":"2023-11-13 23:05:26","decimals":0,"defaults":"","fielddocno":"testdetail003","fieldname":"详细信息003","id":151,"increment":"N","isdelete":null,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":"","sort":null,"tabledocno":"testdetail","tableid":31,"type":"date","updateid":10,"updatename":"管理员","updatetime":"2023-11-13 23:56:51","updateusername":"admin","verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"ownerid","fieldname":"所有者","id":152,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"ownerusername","fieldname":"所有者用户名","id":153,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"ownername","fieldname":"所有者姓名","id":154,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"createtime","fieldname":"创建时间","id":155,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"datetime","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updateid","fieldname":"最后修改者","id":156,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"int","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updateusername","fieldname":"最后修改者用户名","id":157,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updatename","fieldname":"最后修改者姓名","id":158,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"varchar","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null},{"createtime":null,"decimals":0,"defaults":null,"fielddocno":"updatetime","fieldname":"最后修改时间","id":159,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"ownername":null,"ownerusername":null,"primaryKey":"N","remark":null,"sort":null,"tabledocno":"testdetail","tableid":31,"type":"datetime","updateid":0,"updatename":null,"updatetime":null,"updateusername":null,"verify":null,"widget":null,"widgetLayout":null}]}
